month_partition;watch_date;channelname;content_playback_type;daily_total_minute;nr_unique_viewers
202601;2026-01-19;France 24 engleski;LTV;7624,38;400
202601;2026-01-19;Hayat;LTV;282416,43;5445
202601;2026-01-19;IDJ TV;LTV;11992,07;356
202601;2026-01-19;Toon Kids;LTV;132727,14;1811
202601;2026-01-20;Blue Televizija;LTV;27869,49;1821
202601;2026-01-20;Nick Jr.;LTV;413084,63;3147
202601;2026-01-20;ProSieben;LTV;5787,92;142
202601;2026-01-20;SK 1;LTV;662020,44;7359
202601;2026-01-20;SK 12;LTV;2230,79;241
202601;2026-01-20;STAR Crime;IR;34987,61;441
202601;2026-01-20;TV SLO 1;LTV;8282,08;300
202601;2026-01-20;Viasat Nature;CUTV;13955,75;226
202601;2026-01-20;Vivid Red;CUTV;4145,5;501
202601;2026-01-20;Vivid TV;IR;892,3;147
202601;2026-01-21;Fashion TV;LTV;31840,56;326
202601;2026-01-21;Laudato TV;LTV;1160055,54;8707
202601;2026-01-21;National Geographic;IR;19081,33;378
202601;2026-01-21;Nickelodeon;IR;6903,72;201
202601;2026-01-21;RTL;LTV;24937582,36;189243
202601;2026-01-21;RTL Kockica;IR;23976,62;528
202601;2026-01-21;SK 2;LTV;120680,88;4069
202601;2026-01-21;SK Golf;LTV;23304,22;692
202601;2026-01-21;STAR Life;LTV;823232,6;12642
202601;2026-01-21;TV Nova;LTV;32715,21;1733
202601;2026-01-21;TV SLO 2;LTV;3241,73;144
202601;2026-01-21;TVCG MNE;LTV;17879,29;846
202601;2026-01-22;CGTN Documentary;LTV;50399,45;2276
202601;2026-01-22;CineStar Action & Thriller;LTV;1429508,94;25245
202601;2026-01-22;Hit mjeseca;LTV;761946,57;20634
202601;2026-01-22;Mini TV;LTV;235534,97;2542
202601;2026-01-22;RAI 1;LTV;130560,19;913
202601;2026-01-22;SK 3;LTV;47809,93;2124
202601;2026-01-22;STAR Movies;CUTV;111152,08;1272
202601;2026-01-22;Toxic TV;LTV;51022,7;1017
202601;2026-01-22;Viasat Explore;LTV;798332,27;13675
202601;2026-01-22;bravo! TV;LTV;316896,29;2570
202601;2026-01-23;Baby TV;LTV;320816,44;2407
202601;2026-01-23;Cinemax;IR;6777,22;107
202601;2026-01-23;Diadora TV;LTV;52733,18;2063
202601;2026-01-23;Epic Drama;LTV;186438,99;3531
202601;2026-01-23;HBO 2;IR;8869,6;119
202601;2026-01-23;Luxe TV;LTV;9056,09;331
202601;2026-01-23;RAI 2;LTV;25498,78;370
202601;2026-01-23;SK 4;LTV;73877,16;2861
202601;2026-01-23;STAR;CUTV;203662,76;2703
202601;2026-01-23;Viasat History;LTV;618407,74;12588
202601;2026-01-24;BBC Earth;LTV;375863,73;7460
202601;2026-01-24;Brazzers TV;LTV;51898,03;6884
202601;2026-01-24;Das Erste;LTV;49470,56;509
202601;2026-01-24;Doku TV;LTV;545479,83;16829
202601;2026-01-24;France 24 francuski;LTV;6039,64;241
202601;2026-01-24;HBO 3;IR;13591,53;192
202601;2026-01-24;Hayat;CUTV;35430,93;538
202601;2026-01-24;RAI 3;LTV;25244,66;395
202601;2026-01-24;SK 5;LTV;104671,75;5418
202601;2026-01-24;Toon Kids;CUTV;12288,6;418
202601;2026-01-24;Viasat True Crime;IR;8419,63;159
202601;2026-01-25;Cinestar Comedy & Family;CUTV;87256,04;1377
202601;2026-01-25;Daystar;LTV;3503,98;150
202601;2026-01-25;DocuBox;LTV;1476,83;113
202601;2026-01-25;History;CUTV;60879,37;1076
202601;2026-01-25;Kanal Ri;CUTV;2943,23;130
202601;2026-01-25;Libertas TV;LTV;107492,25;3029
202601;2026-01-25;Nick Jr.;IR;9326,96;182
202601;2026-01-25;Pink Film;LTV;17647,8;383
202601;2026-01-25;RTL njemački;LTV;41205,13;369
202601;2026-01-25;SK 1;IR;7465,07;160
202601;2026-01-25;SK 6;LTV;38983,02;2425
202601;2026-01-25;Sportska Televizija;LTV;327589,05;16321
202601;2026-01-25;TV Zapad;LTV;296251,57;7273
202601;2026-01-26;Cinestar Fantasy;CUTV;77052,8;1030
202601;2026-01-26;DM SAT;LTV;185972,58;2937
202601;2026-01-26;Disney Junior;CUTV;27133,63;388
202601;2026-01-26;HBO;CUTV;88130,36;1277
202601;2026-01-26;Hit TV;LTV;75077,07;1480
202601;2026-01-26;Klasik;CUTV;141725,92;2171
202601;2026-01-26;Laudato TV;IR;4487,93;119
202601;2026-01-26;NonStop;LTV;57864,26;1205
202601;2026-01-26;RTL;IR;247737,66;5066
202601;2026-01-26;SK 7;LTV;8451,44;739
202601;2026-01-26;STAR Life;IR;27330,15;393
202601;2026-01-26;Viasat Nature;LTV;648821,75;14922
202601;2026-01-26;Vivid Red;LTV;68002,02;7973
202601;2026-01-27;Cartoonito;CUTV;18259,34;307
202601;2026-01-27;CineStar Action & Thriller;IR;28077,93;398
202601;2026-01-27;Mediaset Italia;LTV;57696;711
202601;2026-01-27;Nicktoons;CUTV;24589,6;437
202601;2026-01-27;Nova TV;CUTV;1255535,18;17195
202601;2026-01-27;Pink BH;LTV;140982,9;832
202601;2026-01-27;SK 8;LTV;5275,48;271
202601;2026-01-27;TV Jadran;LTV;78433,4;2651
202601;2026-01-28;AMC;CUTV;105188,94;1308
202601;2026-01-28;Arena Fight;CUTV;8439,79;144
202601;2026-01-28;Hustler TV;CUTV;9938,08;914
202601;2026-01-28;Nickelodeon HD;CUTV;42625,59;652
202601;2026-01-28;OTV;LTV;105763,48;2342
202601;2026-01-28;RTL Adria;LTV;12040,42;178
202601;2026-01-28;SBTV;LTV;27769,71;1699
202601;2026-01-28;SK 9;LTV;2264,41;161
202601;2026-01-28;STAR Movies;LTV;880278,71;15801
202601;2026-01-28;Toxic Folk;LTV;51057,09;785
202601;2026-01-29;Arenasport 10;LTV;687825,25;14272
202601;2026-01-29;Doku TV;IR;4517,54;123
202601;2026-01-29;ExtraTV;LTV;276614,6;2683
202601;2026-01-29;Nat Geo Wild;CUTV;20714,74;351
202601;2026-01-29;STAR;LTV;852445,54;10850
202601;2026-01-29;Sky News;LTV;32051,54;658
202601;2026-01-30;Arena Esport;LTV;9342,99;350
202601;2026-01-30;Doma TV;IR;64706,94;961
202601;2026-01-30;FTV;LTV;9164,22;468
202601;2026-01-30;GP1;LTV;10676,8;461
202601;2026-01-30;HBO 3;LTV;192974,48;4777
202601;2026-01-30;ICTbusiness TV;LTV;472,52;105
202601;2026-01-30;Kino TV;IR;9482,64;142
202601;2026-01-30;N1;IR;12749,52;241
202601;2026-01-30;SK 11;LTV;1934,98;156
202601;2026-01-30;SK Fight;LTV;55312,36;1593
202601;2026-01-30;TRT World;LTV;3092,59;202
202601;2026-01-30;Viasat True Crime;LTV;479123,76;8496
202601;2026-01-31;Blue Televizija;LTV;26254,66;2099
202601;2026-01-31;Nick Jr.;LTV;402803,96;3202
202601;2026-01-31;ProSieben;LTV;5006,26;130
202601;2026-01-31;SK 1;LTV;694755,2;14563
202601;2026-01-31;SK 12;LTV;3250,83;388
202601;2026-01-31;STAR Crime;IR;35562,63;448
202601;2026-01-31;TV SLO 1;LTV;6563,07;252
202601;2026-01-31;Viasat Nature;CUTV;15041,52;254
202601;2026-01-31;Vivid Red;CUTV;3747,51;407
202601;2026-01-31;Vivid TV;IR;776,67;114
202601;2026-01-01;CGTN Documentary;LTV;26115,84;1474
202601;2026-01-01;CineStar Action & Thriller;LTV;1529225,44;27317
202601;2026-01-01;Hit mjeseca;LTV;339936,44;13419
202601;2026-01-01;Mini TV;LTV;137030,73;2193
202601;2026-01-01;RAI 1;LTV;86519,45;1079
202601;2026-01-01;SBTV;CUTV;1141,27;113
202601;2026-01-01;SK 3;LTV;66869,66;2080
202601;2026-01-01;STAR Movies;CUTV;107638,08;1355
202601;2026-01-01;Toxic TV;LTV;66492,88;2848
202601;2026-01-01;Viasat Explore;LTV;450372,37;10638
202601;2026-01-01;bravo! TV;LTV;289191,46;4593
202601;2026-01-02;Baby TV;LTV;251326,35;2635
202601;2026-01-02;Cinemax;IR;9950,35;129
202601;2026-01-02;Diadora TV;LTV;49892,04;2688
202601;2026-01-02;Epic Drama;LTV;201516,61;3975
202601;2026-01-02;HBO 2;IR;23710,76;298
202601;2026-01-02;Luxe TV;LTV;11097,12;413
202601;2026-01-02;RAI 2;LTV;13029,26;325
202601;2026-01-02;SK 4;LTV;62661,34;2911
202601;2026-01-02;STAR;CUTV;149228,65;2256
202601;2026-01-02;Viasat History;LTV;583738,82;14202
202601;2026-01-02;Viasat Kino;IR;15036,77;198
202601;2026-01-03;BBC Earth;LTV;329029,1;7282
202601;2026-01-03;Brazzers TV;LTV;55954,4;7630
202601;2026-01-03;Das Erste;LTV;28681,65;404
202601;2026-01-03;Doku TV;LTV;566751,73;16711
202601;2026-01-03;France 24 francuski;LTV;6549,15;326
202601;2026-01-03;HBO 3;IR;14809,34;169
202601;2026-01-03;Hayat;CUTV;29282,89;536
202601;2026-01-03;RAI 3;LTV;22374,41;425
202601;2026-01-03;SK 5;LTV;69079,38;3427
202601;2026-01-03;Toon Kids;CUTV;10922,69;368
202601;2026-01-03;Viasat True Crime;IR;7237,2;130
202601;2026-01-04;Cinestar Comedy & Family;CUTV;106201,06;1463
202601;2026-01-04;Daystar;LTV;3909,38;210
202601;2026-01-04;DocuBox;LTV;2994,09;124
202601;2026-01-04;History;CUTV;63278,42;1162
202601;2026-01-04;Libertas TV;LTV;142248,34;4139
202601;2026-01-04;Nick Jr.;IR;9628,39;199
202601;2026-01-04;Pink Film;LTV;26411,37;434
202601;2026-01-04;RTL njemački;LTV;24308,12;367
202601;2026-01-04;SK 1;IR;5251,83;130
202601;2026-01-04;SK 6;LTV;62999,79;3947
202601;2026-01-04;Sportska Televizija;LTV;2580095,11;35193
202601;2026-01-04;TV Zapad;LTV;100801,57;5570
202601;2026-01-05;Cinestar Fantasy;CUTV;159683,41;2094
202601;2026-01-05;DM SAT;LTV;380162,06;5581
202601;2026-01-05;Disney Junior;CUTV;39568,85;611
202601;2026-01-05;HBO;CUTV;120092,15;1651
202601;2026-01-05;Hit TV;LTV;173423,12;2919
202601;2026-01-05;Klasik;CUTV;288813,76;3928
202601;2026-01-05;Laudato TV;IR;7650,54;171
202601;2026-01-05;NonStop;LTV;80331,77;2160
202601;2026-01-05;RTL;IR;403743,3;6761
202601;2026-01-05;SK 7;LTV;20852;1660
202601;2026-01-05;STAR Life;IR;44027,03;593
202601;2026-01-05;TV Koper - Capodistria;LTV;4262,14;120
202601;2026-01-05;Viasat Nature;LTV;806634,41;20711
202601;2026-01-05;Vivid Red;LTV;84612,01;9057
202601;2026-01-06;Cartoonito;CUTV;18942,86;301
202601;2026-01-06;CineStar Action & Thriller;IR;47677,4;598
202601;2026-01-06;Mediaset Italia;LTV;55225,46;773
202601;2026-01-06;Nicktoons;CUTV;21933,34;392
202601;2026-01-06;Nova TV;CUTV;1373760,46;17443
202601;2026-01-06;Pink BH;LTV;138964,59;851
202601;2026-01-06;SK 8;LTV;22611,36;1621
202601;2026-01-06;TV Jadran;LTV;66226,26;3120
202601;2026-01-06;Viasat Explore;IR;6134,6;116
202601;2026-01-07;AMC;CUTV;137851,48;1578
202601;2026-01-07;Arena Fight;CUTV;7944,59;130
202601;2026-01-07;Disney Channel;CUTV;4580,96;107
202601;2026-01-07;Hustler TV;CUTV;10064,6;864
202601;2026-01-07;Nickelodeon HD;CUTV;39254,05;604
202601;2026-01-07;OTV;LTV;186634,33;2918
202601;2026-01-07;RTL Adria;LTV;18882,34;271
202601;2026-01-07;SBTV;LTV;28054,42;1836
202601;2026-01-07;SK 9;LTV;25843,26;1181
202601;2026-01-07;STAR Movies;LTV;1193959,93;21507
202601;2026-01-07;Toxic Folk;LTV;55461,91;926
202601;2026-01-07;Viasat History;IR;8080,93;143
202601;2026-01-07;Z1;CUTV;2895,92;159
202601;2026-01-08;Arenasport 10;LTV;22775,79;2038
202601;2026-01-08;BBC Earth;IR;5389,19;101
202601;2026-01-08;Doku TV;IR;4733,64;113
202601;2026-01-08;ExtraTV;LTV;330623,85;2922
202601;2026-01-08;Nat Geo Wild;CUTV;22959,98;397
202601;2026-01-08;STAR;LTV;1008312,62;11948
202601;2026-01-08;Sky News;LTV;50198,04;934
202601;2026-01-09;3SAT;LTV;16045,58;260
202601;2026-01-09;Cinemax 2;CUTV;14098,04;264
202601;2026-01-09;Extreme Sports;LTV;18628;1157
202601;2026-01-09;France 24 engleski;LTV;7316,74;387
202601;2026-01-09;Hayat;LTV;266301,08;4764
202601;2026-01-09;IDJ TV;LTV;10614,27;409
202601;2026-01-09;Toon Kids;LTV;124686,21;1763
202601;2026-01-10;Blue Televizija;LTV;51782,73;3952
202601;2026-01-10;Nick Jr.;LTV;510093,65;3622
202601;2026-01-10;ProSieben;LTV;11031,23;168
202601;2026-01-10;SK 1;LTV;1936144,24;21530
202601;2026-01-10;SK 12;LTV;3098,56;377
202601;2026-01-10;STAR Crime;IR;43279,26;592
202601;2026-01-10;TV SLO 1;LTV;5400,12;277
202601;2026-01-10;Viasat Nature;CUTV;12155,68;194
202601;2026-01-10;Vivid Red;CUTV;3199,18;255
202601;2026-01-10;Vivid TV;IR;763,62;141
202601;2026-01-11;Fashion TV;LTV;30045,86;419
202601;2026-01-11;Laudato TV;LTV;1105591,6;10270
202601;2026-01-11;National Geographic;IR;16050,3;333
202601;2026-01-11;Nickelodeon;IR;7343,43;204
202601;2026-01-11;RTL;LTV;14610629,73;155188
202601;2026-01-11;RTL Kockica;IR;27456,53;498
202601;2026-01-11;SK 2;LTV;238147,06;6717
202601;2026-01-11;SK Golf;LTV;24976,21;945
202601;2026-01-11;STAR Life;LTV;747019,32;15905
202601;2026-01-11;TV Nova;LTV;56940,23;2935
202601;2026-01-11;TV SLO 2;LTV;1324,54;134
202601;2026-01-11;TVCG MNE;LTV;30066,42;1411
202601;2026-01-12;CGTN Documentary;LTV;35053,08;2241
202601;2026-01-12;CineStar Action & Thriller;LTV;1565190,74;34220
202601;2026-01-12;Hit mjeseca;LTV;839069,43;26331
202601;2026-01-12;Mini TV;LTV;254511,36;2964
202601;2026-01-12;RAI 1;LTV;160673,37;1024
202601;2026-01-12;SK 3;LTV;69519,86;3436
202601;2026-01-12;STAR Movies;CUTV;122539,03;1616
202601;2026-01-12;Toxic TV;LTV;59146,71;1221
202601;2026-01-12;Viasat Explore;LTV;942947,36;16113
202601;2026-01-12;bravo! TV;LTV;395677,98;3186
202601;2026-01-13;Baby TV;LTV;363445,33;2480
202601;2026-01-13;Diadora TV;LTV;61466,59;2144
202601;2026-01-13;Epic Drama;LTV;224558,28;3698
202601;2026-01-13;HBO 2;IR;16059,75;206
202601;2026-01-13;Luxe TV;LTV;12220,65;369
202601;2026-01-13;RAI 2;LTV;20986,77;369
202601;2026-01-13;SK 4;LTV;105471,19;3057
202601;2026-01-13;STAR;CUTV;209766,38;2941
202601;2026-01-13;Viasat History;LTV;612823,37;11894
202601;2026-01-14;BBC Earth;LTV;335266,87;6306
202601;2026-01-14;Brazzers TV;LTV;65903,22;7851
202601;2026-01-14;Das Erste;LTV;36858,86;371
202601;2026-01-14;Doku TV;LTV;503325,62;14943
202601;2026-01-14;France 24 francuski;LTV;8790,27;224
202601;2026-01-14;HBO 3;IR;15266,88;194
202601;2026-01-14;Hayat;CUTV;31078,85;560
202601;2026-01-14;RAI 3;LTV;24402,69;337
202601;2026-01-14;SK 5;LTV;118678,49;5240
202601;2026-01-14;Toon Kids;CUTV;12441,01;381
202601;2026-01-14;Viasat True Crime;IR;7547,69;134
202601;2026-01-15;Cinestar Comedy & Family;CUTV;45960,98;766
202601;2026-01-15;History;CUTV;50722;867
202601;2026-01-15;Libertas TV;LTV;128686,75;2159
202601;2026-01-15;Nick Jr.;IR;6742,87;136
202601;2026-01-15;Pink Film;LTV;8676,09;232
202601;2026-01-15;RTL njemački;LTV;42169,22;341
202601;2026-01-15;SK 1;IR;4260,44;113
202601;2026-01-15;SK 6;LTV;92424,21;3501
202601;2026-01-15;Sportska Televizija;LTV;205250,31;8552
202601;2026-01-15;TV Zapad;LTV;19094,43;1366
202601;2026-01-16;Cinestar Fantasy;CUTV;59533,09;801
202601;2026-01-16;DM SAT;LTV;185277,42;2811
202601;2026-01-16;Disney Junior;CUTV;22822,58;316
202601;2026-01-16;HBO;CUTV;43563,93;595
202601;2026-01-16;Hit TV;LTV;78771,72;1351
202601;2026-01-16;Klasik;CUTV;124816,28;1905
202601;2026-01-16;NonStop;LTV;46244,83;1148
202601;2026-01-16;RTL;IR;238584,93;4323
202601;2026-01-16;SK 7;LTV;22557,71;1279
202601;2026-01-16;STAR Life;IR;26470,24;359
202601;2026-01-16;Viasat Nature;LTV;552962,55;12496
202601;2026-01-16;Vivid Red;LTV;55388,28;6256
202601;2026-01-17;Cartoonito;CUTV;19851,48;333
202601;2026-01-17;CineStar Action & Thriller;IR;26509,76;301
202601;2026-01-17;Mediaset Italia;LTV;40644,94;694
202601;2026-01-17;Nicktoons;CUTV;38731,51;600
202601;2026-01-17;Nova TV;CUTV;1374390,04;15804
202601;2026-01-17;Pink BH;LTV;102338,71;781
202601;2026-01-17;SK 8;LTV;13347,85;1335
202601;2026-01-17;TV Jadran;LTV;49100,45;2471
202601;2026-01-18;AMC;CUTV;153731,24;1805
202601;2026-01-18;Arena Fight;CUTV;11719,01;213
202601;2026-01-18;Epic Drama;IR;5503,11;107
202601;2026-01-18;Hustler TV;CUTV;9878,19;811
202601;2026-01-18;Nickelodeon HD;CUTV;86546,93;1140
202601;2026-01-18;OTV;LTV;307401,35;5777
202601;2026-01-18;RTL Adria;LTV;18359,72;251
202601;2026-01-18;SBTV;LTV;95953,39;3896
202601;2026-01-18;SK 9;LTV;11580,62;954
202601;2026-01-18;STAR Movies;LTV;1176295,83;24237
202601;2026-01-18;Toxic Folk;LTV;71716,62;1139
202601;2026-01-18;Viasat History;IR;6065,66;120
202601;2026-01-18;Z1;CUTV;4728,36;135
202601;2026-01-19;Arenasport 10;LTV;13157,32;366
202601;2026-01-19;BBC Earth;IR;6437,19;139
202601;2026-01-19;Doku TV;IR;6753,06;138
202601;2026-01-19;ExtraTV;LTV;384247,39;3338
202601;2026-01-19;Nat Geo Wild;CUTV;28341,99;469
202601;2026-01-19;STAR;LTV;1053494,5;15723
202601;2026-01-19;Sky News;LTV;59179,88;997
202601;2026-01-20;Arena Esport;LTV;8189,95;340
202601;2026-01-20;Doma TV;IR;72159,56;1048
202601;2026-01-20;FTV;LTV;20938,44;757
202601;2026-01-20;FilmBox Stars;LTV;3697,83;130
202601;2026-01-20;GP1;LTV;12498,22;577
202601;2026-01-20;HBO 3;LTV;387830,3;7548
202601;2026-01-20;ICTbusiness TV;LTV;1304,48;143
202601;2026-01-20;Kino TV;IR;12593,07;232
202601;2026-01-20;N1;IR;25526,65;447
202601;2026-01-20;Pink World;LTV;2225,04;106
202601;2026-01-20;SK 11;LTV;2668,34;222
202601;2026-01-20;SK Fight;LTV;99196,56;2366
202601;2026-01-20;Sportska Televizija;CUTV;4435,17;160
202601;2026-01-20;TRT World;LTV;5620,43;296
202601;2026-01-20;Viasat True Crime;LTV;556222,21;10633
202601;2026-01-21;Blue Televizija;LTV;21777,26;1722
202601;2026-01-21;Nick Jr.;LTV;433499,36;3272
202601;2026-01-21;ProSieben;LTV;8380,23;146
202601;2026-01-21;SK 1;LTV;328212,08;5538
202601;2026-01-21;SK 12;LTV;1859,75;214
202601;2026-01-21;STAR Crime;IR;34777,33;473
202601;2026-01-21;TV SLO 1;LTV;6926,53;257
202601;2026-01-21;Viasat Nature;CUTV;14124,86;220
202601;2026-01-21;Vivid Red;CUTV;4141,3;543
202601;2026-01-21;Vivid TV;IR;704,8;133
202601;2026-01-22;Fashion TV;LTV;26001,78;288
202601;2026-01-22;Laudato TV;LTV;1053388,98;8726
202601;2026-01-22;National Geographic;IR;17174,49;348
202601;2026-01-22;Nickelodeon;IR;6373,01;195
202601;2026-01-22;RTL;LTV;31863279,64;195009
202601;2026-01-22;RTL Kockica;IR;20755,05;453
202601;2026-01-22;SK 2;LTV;92746,02;2694
202601;2026-01-22;SK Golf;LTV;21161,12;593
202601;2026-01-22;STAR Life;LTV;654723,28;10326
202601;2026-01-22;TV Nova;LTV;25704,52;1735
202601;2026-01-22;TV SLO 2;LTV;2790,72;121
202601;2026-01-22;TVCG MNE;LTV;14967,64;760
202601;2026-01-23;CGTN Documentary;LTV;47715,53;2168
202601;2026-01-23;CineStar Action & Thriller;LTV;1447869,66;26409
202601;2026-01-23;Hit mjeseca;LTV;566024,59;19909
202601;2026-01-23;Mini TV;LTV;227498,88;2694
202601;2026-01-23;RAI 1;LTV;137077,36;917
202601;2026-01-23;SK 3;LTV;88506,41;4437
202601;2026-01-23;STAR Movies;CUTV;123971,49;1374
202601;2026-01-23;Toxic TV;LTV;50211,21;1032
202601;2026-01-23;Viasat Explore;LTV;739294,17;13422
202601;2026-01-23;bravo! TV;LTV;313166,35;2745
202601;2026-01-24;Baby TV;LTV;346914,01;2918
202601;2026-01-24;Cinemax;IR;13533,48;193
202601;2026-01-24;Diadora TV;LTV;28113,66;2323
202601;2026-01-24;Epic Drama;LTV;239353,47;4847
202601;2026-01-24;HBO 2;IR;17627,27;251
202601;2026-01-24;Luxe TV;LTV;11341,13;469
202601;2026-01-24;RAI 2;LTV;19685,52;440
202601;2026-01-24;SK 4;LTV;149086,1;4796
202601;2026-01-24;STAR;CUTV;194167,18;2624
202601;2026-01-24;Viasat History;LTV;621388,97;14104
202601;2026-01-24;Viasat Kino;IR;11780,34;169
202601;2026-01-25;BBC Earth;LTV;379401,54;7996
202601;2026-01-25;Brazzers TV;LTV;56449,16;7152
202601;2026-01-25;Das Erste;LTV;48934,98;523
202601;2026-01-25;Doku TV;LTV;462049,55;16686
202601;2026-01-25;France 24 francuski;LTV;8333,65;275
202601;2026-01-25;HBO 3;IR;11602,31;174
202601;2026-01-25;Hayat;CUTV;16779,78;277
202601;2026-01-25;RAI 3;LTV;24914,15;391
202601;2026-01-25;SK 5;LTV;44139,95;3384
202601;2026-01-25;Toon Kids;CUTV;12008,56;405
202601;2026-01-25;Viasat True Crime;IR;7152,79;126
202601;2026-01-26;Cinestar Comedy & Family;CUTV;61732,44;917
202601;2026-01-26;Daystar;LTV;2291,43;113
202601;2026-01-26;History;CUTV;74058,11;1249
202601;2026-01-26;Kanal Ri;CUTV;2092,23;123
202601;2026-01-26;Libertas TV;LTV;131051,18;2525
202601;2026-01-26;Nick Jr.;IR;9244,08;176
202601;2026-01-26;Pink Film;LTV;10616,09;296
202601;2026-01-26;RTL njemački;LTV;48416,36;405
202601;2026-01-26;SK 6;LTV;22068,2;1595
202601;2026-01-26;Sportska Televizija;LTV;244106,49;11614
202601;2026-01-26;TV Zapad;LTV;211039,62;5346
202601;2026-01-27;Cinestar Fantasy;CUTV;64143,02;850
202601;2026-01-27;DM SAT;LTV;170806,74;2518
202601;2026-01-27;Disney Junior;CUTV;21448,9;349
202601;2026-01-27;HBO;CUTV;57518,2;937
202601;2026-01-27;Hit TV;LTV;68300,44;1196
202601;2026-01-27;Klasik;CUTV;124216,44;2055
202601;2026-01-27;Laudato TV;IR;4975,54;108
202601;2026-01-27;NonStop;LTV;44226,05;899
202601;2026-01-27;RTL;IR;272539,75;5822
202601;2026-01-27;SK 7;LTV;2853,13;300
202601;2026-01-27;STAR Life;IR;21508,18;331
202601;2026-01-27;Viasat Nature;LTV;536497,27;12315
202601;2026-01-27;Vivid Red;LTV;63364,31;7064
202601;2026-01-28;Cartoonito;CUTV;17890,64;285
202601;2026-01-28;CineStar Action & Thriller;IR;20575,35;284
202601;2026-01-28;Mediaset Italia;LTV;61044,98;665
202601;2026-01-28;Nicktoons;CUTV;24315,58;420
202601;2026-01-28;Nova TV;CUTV;1219600,48;15885
202601;2026-01-28;Pink BH;LTV;85798,82;693
202601;2026-01-28;SK 8;LTV;3422,55;278
202601;2026-01-28;TV Jadran;LTV;73578,87;2564
202601;2026-01-29;AMC;CUTV;106958,78;1266
202601;2026-01-29;Arena Fight;CUTV;6056,16;129
202601;2026-01-29;Hustler TV;CUTV;10169,28;881
202601;2026-01-29;Nickelodeon HD;CUTV;41194,74;652
202601;2026-01-29;OTV;LTV;166227,75;2288
202601;2026-01-29;RTL Adria;LTV;10499,63;198
202601;2026-01-29;SBTV;LTV;19127,42;1353
202601;2026-01-29;SK 9;LTV;2044,68;153
202601;2026-01-29;STAR Movies;LTV;1178787,36;16252
202601;2026-01-29;Toxic Folk;LTV;59768,32;886
202601;2026-01-29;Viasat History;IR;5837,59;117
202601;2026-01-29;Z1;CUTV;6270,34;157
202601;2026-01-30;BBC Earth;CUTV;26247,86;389
202601;2026-01-30;Brazzers TV;CUTV;1624,86;303
202601;2026-01-30;Cinemax;LTV;186322,73;5106
202601;2026-01-30;DW engleski;LTV;1666,96;153
202601;2026-01-30;Doku TV;CUTV;15331,39;362
202601;2026-01-30;HBO 2;LTV;269852,29;6099
202601;2026-01-30;SK 10;LTV;2882,07;257
202601;2026-01-30;Viasat Kino;LTV;212402,89;5826
202601;2026-01-31;Arena Esport;LTV;12199,84;501
202601;2026-01-31;Doma TV;IR;77210,62;1049
202601;2026-01-31;FTV;LTV;9839,76;644
202601;2026-01-31;FilmBox Stars;LTV;4538,86;135
202601;2026-01-31;GP1;LTV;15415,58;1083
202601;2026-01-31;HBO 3;LTV;234472,61;6088
202601;2026-01-31;ICTbusiness TV;LTV;468,29;160
202601;2026-01-31;Kino TV;IR;12327,43;222
202601;2026-01-31;N1;IR;3512,72;145
202601;2026-01-31;Pink World;LTV;2671,26;114
202601;2026-01-31;SK 11;LTV;5706,15;729
202601;2026-01-31;SK Fight;LTV;67739,47;2136
202601;2026-01-31;Sportska Televizija;CUTV;2866,67;140
202601;2026-01-31;TRT World;LTV;3885,84;254
202601;2026-01-31;Viasat True Crime;LTV;593112,72;11206
202601;2026-01-01;Fashion TV;LTV;13138,89;251
202601;2026-01-01;Laudato TV;LTV;828151,82;9635
202601;2026-01-01;National Geographic;IR;9319,27;216
202601;2026-01-01;RTL;LTV;8763617,19;117789
202601;2026-01-01;RTL Kockica;IR;11940,42;309
202601;2026-01-01;SK 2;LTV;251249,62;5656
202601;2026-01-01;SK Golf;LTV;13137,75;419
202601;2026-01-01;STAR Life;LTV;488699;11694
202601;2026-01-01;TV Nova;LTV;69959,67;5767
202601;2026-01-01;TVCG MNE;LTV;23911,65;2319
202601;2026-01-02;CGTN Documentary;LTV;40591,25;2247
202601;2026-01-02;CineStar Action & Thriller;LTV;2168583,16;39003
202601;2026-01-02;Hit mjeseca;LTV;580711,55;19711
202601;2026-01-02;Mini TV;LTV;192317,63;2983
202601;2026-01-02;OTV;CUTV;5981,34;133
202601;2026-01-02;RAI 1;LTV;114437,95;930
202601;2026-01-02;SK 3;LTV;71924,64;3113
202601;2026-01-02;STAR Movies;CUTV;179739,77;2193
202601;2026-01-02;Toxic TV;LTV;60638,89;1552
202601;2026-01-02;Viasat Explore;LTV;720215,53;14503
202601;2026-01-02;bravo! TV;LTV;315135,4;3496
202601;2026-01-03;Baby TV;LTV;323039,1;3108
202601;2026-01-03;Cinemax;IR;14626,71;180
202601;2026-01-03;Diadora TV;LTV;42425,08;2678
